id,fdc_id,nutrient_id,amount,data_points,derivation_id,min,max,median,footnote,min_year_acquired
2288049,336065,1003,23.8,1.0,1.0,,,,,2016.0
2288050,336065,1004,1.4,1.0,1.0,,,,,2016.0
2288048,336065,1051,0.0,1.0,1.0,,,,,2016.0
2288066,336066,1051,0.0,1.0,1.0,,,,,2016.0
2288067,336066,1003,26.4,1.0,1.0,,,,,2016.0
2288068,336066,1004,1.32,1.0,1.0,,,,,2016.0
2288084,336067,1051,0.0,136.0,1.0,0.0,0.0,0.0,,2016.0
2288086,336067,1004,1.24,136.0,1.0,0.93,1.6,1.24,,2016.0
2288085,336067,1003,24.7,136.0,1.0,21.5,31.6,24.4,,2016.0
8513959,746758,1093,54.0,1.0,1.0,,,54.0,,2011.0
8513953,746758,1003,27.7,12.0,1.0,25.6,29.1,27.8,,2011.0
8513929,746758,1005,0.0,,4.0,,,,,
8513928,746758,1004,6.36,12.0,1.0,3.85,10.7,5.4,,2011.0
8513931,746758,1051,65.7,12.0,1.0,61.8,68.4,65.5,,2011.0
8514022,746759,1003,22.8,24.0,1.0,21.7,23.9,22.8,,2011.0
8514008,746759,1005,0.0,,4.0,,,,,
8514010,746759,1051,69.9,24.0,1.0,67.2,73.2,69.9,,2011.0
8514028,746759,1093,45.0,2.0,1.0,44.0,47.0,45.0,,2011.0
8514007,746759,1004,6.39,24.0,1.0,2.33,10.4,6.41,,2011.0
8514080,746760,1003,23.4,12.0,1.0,22.6,24.0,23.4,,2011.0
8514110,746760,1051,73.7,12.0,1.0,71.6,74.7,73.7,,2011.0
8514108,746760,1005,0.0,,4.0,,,,,
8514086,746760,1093,50.0,1.0,1.0,,,50.0,,2011.0
8514107,746760,1004,2.48,12.0,1.0,1.47,3.46,2.26,,2011.0
8514175,746761,1003,23.7,12.0,1.0,22.2,24.9,23.8,,2011.0
8514148,746761,1051,73.3,12.0,1.0,70.4,75.0,73.6,,2011.0
8514145,746761,1004,2.41,12.0,1.0,0.53,4.23,2.5,,2011.0
8514181,746761,1093,55.0,1.0,1.0,,,55.0,,2011.0
8514146,746761,1005,0.0,,4.0,,,,,
8514260,746762,1093,43.0,1.0,1.0,,,43.0,,2011.0
8514283,746762,1005,0.0,,4.0,,,,,
8514247,746762,1051,71.4,12.0,1.0,67.8,72.5,71.7,,2011.0
8514255,746762,1003,22.7,12.0,1.0,21.0,23.8,22.6,,2011.0
8514232,746762,1004,5.32,12.0,1.0,3.83,7.02,5.15,,2011.0
8514338,746763,1051,60.3,24.0,1.0,56.4,64.1,60.0,,2011.0
8514297,746763,1003,27.3,24.0,1.0,24.6,30.4,27.8,,2011.0
8514303,746763,1093,67.0,2.0,1.0,63.0,71.0,67.0,,2011.0
8514348,746763,1005,0.0,,4.0,,,,,
8514345,746763,1004,11.4,24.0,1.0,7.44,15.5,11.2,,2011.0
8514368,746764,1004,0.47,11.0,1.0,0.25,0.88,0.37,,1999.0
8514378,746764,1093,66.0,11.0,1.0,57.0,75.0,65.0,,1999.0
8514372,746764,1051,90.1,11.0,1.0,89.0,90.6,90.2,,1999.0
8514411,746764,1005,7.92,,49.0,,,,,
8514381,746764,1003,0.81,,49.0,0.49,1.14,0.88,,
8514515,746765,1005,2.07,,49.0,,,,,
8514483,746765,1093,1810.0,6.0,1.0,1560.0,2060.0,1770.0,,2009.0
8514514,746765,1004,24.3,6.0,1.0,23.6,26.3,23.9,,2009.0
8514474,746765,1003,24.5,,49.0,22.5,29.9,23.7,,
8514520,746765,1051,42.2,6.0,1.0,37.3,44.5,42.7,,2009.0
8514661,746766,1004,11.0,11.0,1.0,8.2,12.6,11.2,,2016.0
8514664,746766,1051,72.9,11.0,1.0,72.1,75.1,72.6,,2016.0
8514662,746766,1005,6.86,,49.0,,,,,
8514626,746766,1003,7.81,,49.0,5.23,10.8,6.95,,
8514631,746766,1093,105.0,11.0,1.0,84.0,161.0,98.0,,2016.0
8514804,746767,1003,27.0,,49.0,25.7,28.3,27.0,,
8514744,746767,1004,31.0,12.0,1.0,29.6,32.1,30.9,,2013.0
8514750,746767,1051,37.6,12.0,1.0,36.8,38.2,37.7,,2013.0
8514769,746767,1093,185.0,12.0,1.0,144.0,248.0,177.0,,2013.0
8514745,746767,1005,1.44,,49.0,,,,,
8514876,746768,1004,0.92,8.0,1.0,0.59,1.3,0.91,,2001.0
8514838,746768,1005,63.9,,49.0,,,,,
8514880,746768,1051,30.0,8.0,1.0,28.2,32.2,30.2,,2001.0
8514840,746768,1003,3.3,,49.0,2.42,4.22,3.17,,
8514859,746768,1093,10.0,8.0,1.0,7.0,14.0,10.0,,2001.0
8514968,746769,1003,1.24,,49.0,1.02,1.47,1.25,,
8514945,746769,1051,94.7,14.0,1.0,94.3,95.5,94.5,,2001.0
8514933,746769,1004,0.26,8.0,1.0,0.16,0.34,0.27,,2001.0
8514928,746769,1005,3.24,,49.0,,,,,
8515015,746770,1003,0.82,,49.0,0.63,1.0,0.81,,
8515023,746770,1051,90.2,7.0,1.0,88.8,91.5,90.4,,2000.0
8514983,746770,1093,30.0,8.0,1.0,10.0,58.0,27.0,,2000.0
8515031,746770,1004,0.18,7.0,1.0,0.01,0.32,0.18,,2000.0
8514985,746770,1005,8.16,,49.0,,,,,
8515094,746771,1005,11.8,,49.0,,,,,
8515054,746771,1003,0.91,,49.0,0.67,1.07,0.93,,
8515073,746771,1004,0.15,8.0,1.0,0.05,0.31,0.13,,2001.0
8515077,746771,1051,86.7,8.0,1.0,85.5,87.9,86.6,,2001.0
8515051,746771,1093,9.0,8.0,1.0,0.0,21.0,8.0,,2001.0
8515110,746772,1003,3.38,,49.0,3.06,4.02,3.38,,
8515107,746772,1093,39.0,12.0,1.0,36.0,48.0,38.0,,2018.0
8515137,746772,1005,5.18,,49.0,,,,,
8515118,746772,1051,89.7,24.0,1.0,86.9,91.8,89.9,,2018.0
8515119,746772,1004,0.95,24.0,1.0,0.72,1.19,0.94,,2018.0
8515270,746773,1093,7.0,4.0,1.0,2.0,14.0,6.0,,2000.0
8515260,746773,1003,0.38,,49.0,0.22,0.54,0.38,,
8515293,746773,1004,0.16,6.0,1.0,0.07,0.3,0.14,,2000.0
8515299,746773,1051,84.1,8.0,1.0,83.6,85.1,84.0,,2000.0
8515294,746773,1005,15.1,,49.0,,,,,
8515382,746774,1005,25.5,,49.0,,,,,
8515321,746774,1003,8.88,,49.0,6.44,12.5,8.62,,
8515332,746774,1093,304.0,12.0,1.0,144.0,578.0,293.0,,2009.0
8515387,746774,1051,50.8,6.0,1.0,48.2,57.7,49.7,,2009.0
8515381,746774,1004,13.6,6.0,1.0,3.34,17.0,15.4,,2009.0
8515459,746775,1093,38700.0,24.0,1.0,37200.0,40700.0,38500.0,,2018.0
8515463,746775,1051,0.42,19.0,1.0,0.0,1.05,0.61,,2018.0
8515488,746776,1005,4.92,,49.0,,,,,
8515479,746776,1051,90.8,24.0,1.0,89.3,92.8,90.8,,2018.0
8515482,746776,1003,3.43,,49.0,3.0,4.15,3.41,,
8515478,746776,1004,0.08,24.0,1.0,0.03,0.16,0.08,,2018.0
8515470,746776,1093,41.0,12.0,1.0,38.0,47.0,40.0,,2018.0
8515633,746777,1005,6.74,,49.0,,,,,
8515632,746777,1003,1.44,,49.0,1.09,1.86,1.4,,
8515642,746777,1004,0.19,24.0,1.0,0.1,0.3,0.2,,2011.0
8515627,746777,1093,656.0,12.0,1.0,626.0,692.0,656.0,,2016.0
8515636,746777,1051,89.3,24.0,1.0,88.8,90.7,89.2,,2011.0
8515759,746778,1004,1.9,24.0,1.0,1.68,2.06,1.92,,2018.0
8515764,746778,1093,39.0,12.0,1.0,36.0,46.0,38.0,,2018.0
8515674,746778,1003,3.36,,49.0,3.0,3.7,3.32,,
8515725,746778,1005,4.9,,49.0,,,,,
8515758,746778,1051,89.1,24.0,1.0,88.0,90.7,89.1,,2018.0
8515863,746779,1051,51.7,6.0,1.0,47.6,54.2,52.6,,2016.0
8515905,746779,1003,13.3,,49.0,10.9,15.2,13.2,,
8515902,746779,1093,866.0,6.0,1.0,784.0,1030.0,792.0,,2016.0
8515856,746779,1005,3.37,,49.0,,,,,
8515855,746779,1004,28.7,6.0,1.0,25.4,32.5,28.2,,2016.0
8515975,746780,1005,2.15,,49.0,,,,,
8515980,746780,1051,50.9,11.0,1.0,45.6,57.1,51.7,,2016.0
8516020,746780,1003,18.2,,49.0,15.0,22.1,18.1,,
8515974,746780,1004,26.2,11.0,1.0,19.1,30.4,26.8,,2016.0
8516033,746780,1093,766.0,11.0,1.0,664.0,1010.0,737.0,,2016.0
8516113,746781,1004,28.1,5.0,1.0,23.0,34.7,27.8,,2016.0
8516172,746781,1005,2.63,,49.0,,,,,
8516123,746781,1093,983.0,5.0,1.0,837.0,1120.0,947.0,,2016.0
8516153,746781,1003,19.3,,49.0,15.4,24.4,19.4,,
8516114,746781,1051,46.3,5.0,1.0,39.8,54.1,48.0,,2016.0
8516231,746782,1093,38.0,11.0,1.0,37.0,39.0,38.0,,2018.0
8516234,746782,1003,3.27,,49.0,2.93,3.51,3.25,,
8516261,746782,1051,88.1,24.0,1.0,87.4,89.2,87.9,,2018.0
8516211,746782,1005,4.63,,49.0,,,,,
8516189,746782,1004,3.2,24.0,1.0,2.59,3.41,3.21,,2018.0
8516378,746783,1051,69.6,8.0,1.0,64.7,72.1,70.9,,2016.0
8516375,746783,1004,10.4,8.0,1.0,9.37,11.9,10.1,,2016.0
8516342,746783,1093,599.0,8.0,1.0,480.0,914.0,566.0,,2016.0
8516376,746783,1005,0.93,,49.0,,,,,
8516336,746783,1003,16.7,,49.0,15.6,19.7,16.4,,
8516463,746784,1093,1.0,8.0,1.0,1.0,1.0,1.0,,2006.0
8516457,746784,1003,0.0,,49.0,0.0,0.0,0.0,,
8516466,746784,1004,0.32,8.0,1.0,0.11,0.55,0.32,,2006.0
8516471,746784,1051,0.02,8.0,1.0,0.01,0.06,0.01,,2006.0
8516475,746784,1005,99.6,,49.0,,,,,
8516500,746785,1004,11.6,11.0,1.0,9.49,13.1,12.2,,2009.0
8516553,746785,1003,27.1,,49.0,25.6,29.0,26.9,,2009.0
8516494,746785,1051,61.1,11.0,1.0,59.3,63.0,60.9,,2009.0
8516518,746785,1093,90.0,4.0,1.0,82.0,106.0,86.0,,2009.0
8516555,746785,1005,0.0,,49.0,,,,,
8516642,746789,1093,1220.0,1.0,1.0,,,,,
8516651,746791,1004,2.7,1.0,1.0,,,,,
8516653,746791,1051,71.3,1.0,1.0,,,,,
8516717,746795,1093,1140.0,1.0,1.0,,,,,
8516726,746797,1004,4.0,1.0,1.0,,,,,
8516728,746797,1051,71.1,1.0,1.0,,,,,
8516792,746801,1093,1240.0,1.0,1.0,,,,,
8516803,746803,1051,69.7,1.0,1.0,,,,,
8516801,746803,1004,5.0,1.0,1.0,,,,,
8516867,746807,1093,1250.0,1.0,1.0,,,,,
8516875,746809,1004,3.4,1.0,1.0,,,,,
8516878,746809,1051,71.7,1.0,1.0,,,,,
8516942,746813,1093,1260.0,1.0,1.0,,,,,
8516953,746815,1051,72.1,1.0,1.0,,,,,
8516951,746815,1004,3.5,1.0,1.0,,,,,
8517017,746819,1093,1240.0,1.0,1.0,,,,,
8517025,746821,1004,3.6,1.0,1.0,,,,,
8517028,746821,1051,71.2,1.0,1.0,,,,,
8517083,746825,1051,71.0,1.0,1.0,,,,,
8517081,746825,1004,4.53,1.0,1.0,,,,,
8517098,746828,1093,923.0,1.0,1.0,,,,,
8517157,746833,1051,72.4,1.0,1.0,,,,,
8517155,746833,1004,4.14,1.0,1.0,,,,,
8517172,746835,1093,821.0,1.0,1.0,,,,,
8517229,746840,1004,3.84,1.0,1.0,,,,,
8517231,746840,1051,70.8,1.0,1.0,,,,,
8517246,746843,1093,842.0,1.0,1.0,,,,,
8517303,746848,1004,3.01,1.0,1.0,,,,,
8517305,746848,1051,71.1,1.0,1.0,,,,,
8517320,746850,1093,974.0,1.0,1.0,,,,,
8517379,746855,1051,73.2,1.0,1.0,,,,,
8517377,746855,1004,3.51,1.0,1.0,,,,,
8517394,746857,1093,907.0,1.0,1.0,,,,,
8517453,746862,1051,63.9,1.0,1.0,,,,,
8517451,746862,1004,2.91,1.0,1.0,,,,,
8517464,746865,1093,1060.0,1.0,1.0,,,,,
8517525,746870,1004,3.56,1.0,1.0,,,,,
8517527,746870,1051,67.5,1.0,1.0,,,,,
8517537,746872,1093,1090.0,1.0,1.0,,,,,
8517599,746877,1004,3.41,1.0,1.0,,,,,
8517601,746877,1051,70.9,1.0,1.0,,,,,
8517616,746880,1093,957.0,1.0,1.0,,,,,
8517673,746885,1004,4.19,1.0,1.0,,,,,
8517675,746885,1051,71.5,1.0,1.0,,,,,
8517690,746887,1093,878.0,1.0,1.0,,,,,
8517747,746892,1004,3.14,1.0,1.0,,,,,
8517749,746892,1051,74.7,1.0,1.0,,,,,
8517764,746894,1093,971.0,1.0,1.0,,,,,
8517821,746899,1004,2.76,1.0,1.0,,,,,
8517823,746899,1051,71.5,1.0,1.0,,,,,
8517834,746902,1093,1020.0,1.0,1.0,,,,,
8517895,746907,1004,4.02,1.0,1.0,,,,,
8517897,746907,1051,70.4,1.0,1.0,,,,,
8517912,746910,1093,980.0,1.0,1.0,,,,,
8517971,746915,1051,72.5,1.0,1.0,,,,,
8517969,746915,1004,4.24,1.0,1.0,,,,,
8517986,746917,1093,895.0,1.0,1.0,,,,,
8518043,746922,1004,3.54,1.0,1.0,,,,,
8518045,746922,1051,73.0,1.0,1.0,,,,,
8518060,746924,1093,872.0,1.0,1.0,,,,,
8518119,746929,1051,71.5,1.0,1.0,,,,,
8518117,746929,1004,3.21,1.0,1.0,,,,,
8518134,746932,1093,965.0,1.0,1.0,,,,,
8518191,746938,1004,4.48,1.0,1.0,,,,,
8518193,746938,1051,70.6,1.0,1.0,,,,,
8518204,746941,1093,1230.0,1.0,1.0,,,,,
8518265,746947,1004,3.96,1.0,1.0,,,,,
8518267,746947,1051,62.1,1.0,1.0,,,,,
8518282,746950,1093,999.0,1.0,1.0,,,,,
8518378,746952,1005,2.36,,49.0,,,,,
8518363,746952,1003,19.6,,49.0,17.1,24.3,19.5,,
8518359,746952,1004,3.68,23.0,1.0,2.7,5.0,3.56,,2018.0
8518350,746952,1093,1030.0,23.0,1.0,821.0,1260.0,980.0,,2018.0
8518361,746952,1051,70.7,23.0,1.0,62.1,74.7,71.2,,2018.0
8518388,746955,1093,1650.0,1.0,1.0,,,,,
8518450,746958,1004,30.3,1.0,1.0,,,,,
8518448,746958,1051,40.3,1.0,1.0,,,,,
8518464,746962,1093,1440.0,1.0,1.0,,,,,
8518524,746964,1051,38.8,1.0,1.0,,,,,
8518525,746964,1004,32.8,1.0,1.0,,,,,
8518539,746968,1093,1720.0,1.0,1.0,,,,,
8518601,746971,1004,30.9,1.0,1.0,,,,,
8518600,746971,1051,40.4,1.0,1.0,,,,,
8518615,746975,1093,1780.0,1.0,1.0,,,,,
8518675,746977,1004,32.4,1.0,1.0,,,,,
8518676,746977,1051,38.2,1.0,1.0,,,,,
8518690,746981,1093,1440.0,1.0,1.0,,,,,
8518751,746983,1004,31.8,1.0,1.0,,,,,
8518750,746983,1051,40.0,1.0,1.0,,,,,
8518765,746987,1093,1360.0,1.0,1.0,,,,,
8518826,746990,1051,39.5,1.0,1.0,,,,,
8518827,746990,1004,31.8,1.0,1.0,,,,,
8518892,746995,1051,37.1,1.0,1.0,,,,,
8518891,746995,1004,32.0,1.0,1.0,,,,,
8518901,746996,1093,1490.0,1.0,1.0,,,,,
8518960,747000,1004,30.6,1.0,1.0,,,,,
8518961,747000,1051,39.2,1.0,1.0,,,,,
8518970,747001,1093,1460.0,1.0,1.0,,,,,
8519030,747005,1051,40.5,1.0,1.0,,,,,
8519029,747005,1004,31.2,1.0,1.0,,,,,
8519039,747006,1093,1360.0,1.0,1.0,,,,,
8519099,747010,1051,39.3,1.0,1.0,,,,,
8519098,747010,1004,30.8,1.0,1.0,,,,,
8519109,747012,1093,1530.0,1.0,1.0,,,,,
8519118,747016,1051,40.1,1.0,1.0,,,,,
8519120,747016,1004,31.8,1.0,1.0,,,,,
8519189,747019,1093,1730.0,1.0,1.0,,,,,
8519250,747024,1004,32.0,1.0,1.0,,,,,
8519251,747024,1051,39.1,1.0,1.0,,,,,
8519261,747026,1093,1400.0,1.0,1.0,,,,,
8519272,747031,1004,32.0,1.0,1.0,,,,,
8519270,747031,1051,39.5,1.0,1.0,,,,,
8519342,747034,1093,1560.0,1.0,1.0,,,,,
8519345,747037,1051,39.4,1.0,1.0,,,,,
8519346,747037,1004,31.1,1.0,1.0,,,,,
8519416,747040,1093,1750.0,1.0,1.0,,,,,
8519420,747043,1051,39.4,1.0,1.0,,,,,
8519421,747043,1004,32.6,1.0,1.0,,,,,
8519492,747046,1093,1540.0,1.0,1.0,,,,,
8519496,747050,1051,39.6,1.0,1.0,,,,,
8519498,747050,1004,31.9,1.0,1.0,,,,,
8519566,747053,1093,1570.0,1.0,1.0,,,,,
8519577,747057,1093,1630.0,1.0,1.0,,,,,
8519642,747060,1051,39.8,1.0,1.0,,,,,
8519645,747060,1004,31.2,1.0,1.0,,,,,
8519704,747064,1051,38.5,1.0,1.0,,,,,
8519703,747064,1004,31.4,1.0,1.0,,,,,
8519714,747066,1093,1510.0,1.0,1.0,,,,,
8519724,747070,1093,1600.0,1.0,1.0,,,,,
8519796,747074,1051,39.4,1.0,1.0,,,,,
8519797,747074,1004,31.6,1.0,1.0,,,,,
8519800,747077,1093,1610.0,1.0,1.0,,,,,
8519872,747081,1051,39.0,1.0,1.0,,,,,
8519873,747081,1004,31.5,1.0,1.0,,,,,
8519875,747085,1093,1590.0,1.0,1.0,,,,,
8519949,747089,1004,31.2,1.0,1.0,,,,,
8519946,747089,1051,39.6,1.0,1.0,,,,,
8519952,747092,1004,30.9,1.0,1.0,,,,,
8519950,747092,1051,40.6,1.0,1.0,,,,,
8520023,747095,1093,1700.0,1.0,1.0,,,,,
8520032,747098,1093,1270.0,1.0,1.0,,,,,
8520096,747101,1051,40.3,1.0,1.0,,,,,
8520099,747101,1004,31.0,1.0,1.0,,,,,
8520106,747104,1093,1240.0,1.0,1.0,,,,,
8520173,747107,1051,39.4,1.0,1.0,,,,,
8520174,747108,1004,31.4,1.0,1.0,,,,,
8520179,747111,1093,1610.0,1.0,1.0,,,,,
8520249,747114,1051,39.2,1.0,1.0,,,,,
8520247,747114,1004,31.3,1.0,1.0,,,,,
8520250,747117,1093,1310.0,1.0,1.0,,,,,
8520324,747120,1051,40.2,1.0,1.0,,,,,
8520321,747120,1004,31.3,1.0,1.0,,,,,
8520333,747123,1093,1420.0,1.0,1.0,,,,,
8520400,747127,1004,31.2,1.0,1.0,,,,,
8520399,747127,1051,39.6,1.0,1.0,,,,,
8520457,747131,1004,31.7,1.0,1.0,,,,,
8520458,747131,1051,39.7,1.0,1.0,,,,,
8520467,747132,1093,1540.0,1.0,1.0,,,,,
8520532,747138,1051,39.6,1.0,1.0,,,,,
8520534,747138,1004,33.8,1.0,1.0,,,,,
8520549,747140,1093,1510.0,1.0,1.0,,,,,
8520607,747144,1051,40.3,1.0,1.0,,,,,
8520608,747144,1004,30.7,1.0,1.0,,,,,
8520623,747146,1093,1590.0,1.0,1.0,,,,,
8520682,747151,1004,30.3,1.0,1.0,,,,,
8520683,747151,1051,39.9,1.0,1.0,,,,,
8520699,747153,1093,1790.0,1.0,1.0,,,,,
8520757,747157,1051,39.9,1.0,1.0,,,,,
8520758,747157,1004,30.1,1.0,1.0,,,,,
8520774,747159,1093,1640.0,1.0,1.0,,,,,
8520834,747163,1004,30.1,1.0,1.0,,,,,
8520833,747163,1051,39.7,1.0,1.0,,,,,
8520843,747164,1093,1690.0,1.0,1.0,,,,,
8520909,747169,1004,29.4,1.0,1.0,,,,,
8520907,747169,1051,40.3,1.0,1.0,,,,,
8520924,747171,1093,1700.0,1.0,1.0,,,,,
8520984,747175,1004,31.4,1.0,1.0,,,,,
8520983,747175,1051,38.9,1.0,1.0,,,,,
8520999,747177,1093,1520.0,1.0,1.0,,,,,
8521057,747181,1051,39.7,1.0,1.0,,,,,
8521059,747181,1004,31.1,1.0,1.0,,,,,
8521074,747183,1093,1560.0,1.0,1.0,,,,,
8521134,747187,1051,40.5,1.0,1.0,,,,,
8521132,747187,1004,30.6,1.0,1.0,,,,,
8521149,747189,1093,1590.0,1.0,1.0,,,,,
8521214,747193,1093,1540.0,1.0,1.0,,,,,
8521218,747194,1051,39.8,1.0,1.0,,,,,
8521217,747194,1004,30.1,1.0,1.0,,,,,
8521289,747199,1093,1660.0,1.0,1.0,,,,,
8521292,747200,1004,30.5,1.0,1.0,,,,,
8521293,747200,1051,39.0,1.0,1.0,,,,,
8521364,747205,1093,1500.0,1.0,1.0,,,,,
8521367,747206,1004,30.7,1.0,1.0,,,,,
8521369,747206,1051,39.7,1.0,1.0,,,,,
8521434,747211,1004,29.8,1.0,1.0,,,,,
8521432,747211,1051,39.9,1.0,1.0,,,,,
8521449,747213,1093,1800.0,1.0,1.0,,,,,
8521514,747217,1093,1650.0,1.0,1.0,,,,,
8521517,747218,1004,31.0,1.0,1.0,,,,,
8521518,747218,1051,39.3,1.0,1.0,,,,,
8521589,747223,1093,1660.0,1.0,1.0,,,,,
8521592,747224,1004,30.9,1.0,1.0,,,,,
8521593,747224,1051,39.1,1.0,1.0,,,,,
8521664,747229,1093,1660.0,1.0,1.0,,,,,
8521667,747230,1004,30.9,1.0,1.0,,,,,
8521668,747230,1051,38.9,1.0,1.0,,,,,
8521739,747235,1093,1500.0,1.0,1.0,,,,,
8521743,747236,1051,39.7,1.0,1.0,,,,,
8521742,747236,1004,30.3,1.0,1.0,,,,,
8521814,747241,1093,1460.0,1.0,1.0,,,,,
8521818,747242,1051,39.3,1.0,1.0,,,,,
8521817,747242,1004,31.0,1.0,1.0,,,,,
8521889,747247,1093,1510.0,1.0,1.0,,,,,
8521892,747248,1004,29.7,1.0,1.0,,,,,
8521893,747248,1051,38.9,1.0,1.0,,,,,
8521964,747253,1093,1620.0,1.0,1.0,,,,,
8521967,747254,1004,31.0,1.0,1.0,,,,,
8521968,747254,1051,39.0,1.0,1.0,,,,,
8522039,747259,1093,1530.0,1.0,1.0,,,,,
8522043,747260,1051,39.2,1.0,1.0,,,,,
8522042,747260,1004,31.5,1.0,1.0,,,,,
8522114,747265,1093,1690.0,1.0,1.0,,,,,
8522118,747266,1051,38.4,1.0,1.0,,,,,
8522117,747266,1004,31.3,1.0,1.0,,,,,
8522183,747272,1051,39.8,1.0,1.0,,,,,
8522186,747272,1004,31.0,1.0,1.0,,,,,
8522190,747273,1093,1660.0,1.0,1.0,,,,,
8522260,747279,1004,29.5,1.0,1.0,,,,,
8522257,747279,1051,38.5,1.0,1.0,,,,,
8522264,747280,1093,1690.0,1.0,1.0,,,,,
8522331,747286,1051,38.9,1.0,1.0,,,,,
8522334,747286,1004,30.6,1.0,1.0,,,,,
8522339,747287,1093,1780.0,1.0,1.0,,,,,
8522408,747293,1004,31.0,1.0,1.0,,,,,
8522405,747293,1051,38.8,1.0,1.0,,,,,
8522413,747294,1093,1710.0,1.0,1.0,,,,,
8522482,747300,1004,30.7,1.0,1.0,,,,,
8522479,747300,1051,40.1,1.0,1.0,,,,,
8522486,747301,1093,1750.0,1.0,1.0,,,,,
8522503,747305,1093,1710.0,1.0,1.0,,,,,
8522570,747309,1051,39.5,1.0,1.0,,,,,
8522569,747309,1004,30.6,1.0,1.0,,,,,
8522573,747312,1093,1820.0,1.0,1.0,,,,,
8522645,747316,1004,30.0,1.0,1.0,,,,,
8522646,747316,1051,40.0,1.0,1.0,,,,,
8522654,747319,1093,1820.0,1.0,1.0,,,,,
8522721,747323,1004,30.5,1.0,1.0,,,,,
8522722,747323,1051,40.1,1.0,1.0,,,,,
8522730,747326,1093,1620.0,1.0,1.0,,,,,
8522798,747330,1051,39.8,1.0,1.0,,,,,
8522797,747330,1004,31.1,1.0,1.0,,,,,
8522804,747333,1093,1770.0,1.0,1.0,,,,,
8522874,747337,1051,40.0,1.0,1.0,,,,,
8522873,747337,1004,29.1,1.0,1.0,,,,,
8522884,747340,1093,1700.0,1.0,1.0,,,,,
8522950,747344,1051,40.2,1.0,1.0,,,,,
8522949,747344,1004,30.7,1.0,1.0,,,,,
8522952,747347,1093,1710.0,1.0,1.0,,,,,
8523026,747351,1051,39.8,1.0,1.0,,,,,
8523025,747351,1004,30.9,1.0,1.0,,,,,
8523035,747354,1093,1860.0,1.0,1.0,,,,,
8523101,747358,1004,31.1,1.0,1.0,,,,,
8523102,747358,1051,39.1,1.0,1.0,,,,,
8523105,747361,1093,1690.0,1.0,1.0,,,,,
8523178,747365,1051,40.0,1.0,1.0,,,,,
8523177,747365,1004,29.3,1.0,1.0,,,,,
8523184,747368,1093,1380.0,1.0,1.0,,,,,
8523253,747372,1004,32.0,1.0,1.0,,,,,
8523254,747372,1051,39.0,1.0,1.0,,,,,
8523261,747375,1093,1610.0,1.0,1.0,,,,,
8523330,747379,1051,38.7,1.0,1.0,,,,,
8523329,747379,1004,32.2,1.0,1.0,,,,,
8523335,747382,1093,1710.0,1.0,1.0,,,,,
8523406,747386,1051,39.8,1.0,1.0,,,,,
8523405,747386,1004,31.2,1.0,1.0,,,,,
8523413,747389,1093,1740.0,1.0,1.0,,,,,
8523481,747393,1004,31.2,1.0,1.0,,,,,
8523482,747393,1051,39.6,1.0,1.0,,,,,
8523486,747396,1093,1670.0,1.0,1.0,,,,,
8523558,747400,1051,39.5,1.0,1.0,,,,,
8523557,747400,1004,32.5,1.0,1.0,,,,,
8523560,747403,1093,1380.0,1.0,1.0,,,,,
8523634,747407,1051,39.9,1.0,1.0,,,,,
8523633,747407,1004,32.1,1.0,1.0,,,,,
8523636,747410,1093,1520.0,1.0,1.0,,,,,
8523710,747414,1051,39.2,1.0,1.0,,,,,
8523709,747414,1004,32.5,1.0,1.0,,,,,
8523716,747417,1093,1410.0,1.0,1.0,,,,,
8523785,747421,1004,31.5,1.0,1.0,,,,,
8523786,747421,1051,40.1,1.0,1.0,,,,,
8523789,747424,1093,1620.0,1.0,1.0,,,,,
8523861,747428,1004,31.1,1.0,1.0,,,,,
8523862,747428,1051,39.2,1.0,1.0,,,,,
8523871,747429,1093,1600.0,73.0,1.0,1240.0,1860.0,1610.0,,2017.0
8523931,747429,1051,39.5,73.0,1.0,37.1,40.6,39.6,,2017.0
8523933,747429,1004,31.1,73.0,1.0,29.1,33.8,31.1,,2017.0
8523941,747429,1003,17.5,,49.0,14.7,21.0,17.4,,
8523956,747429,1005,6.35,,49.0,,,,,
8523961,747430,1004,1.04,2.0,1.0,1.01,1.07,1.04,,2016.0
8523959,747430,1051,0.0,2.0,1.0,0.0,0.0,0.0,,2016.0
8523960,747430,1003,25.5,2.0,1.0,24.9,26.0,25.5,,2016.0
8523979,747431,1004,1.16,2.0,1.0,1.13,1.19,1.16,,2016.0
8523977,747431,1051,0.0,2.0,1.0,0.0,0.0,0.0,,2016.0
8523978,747431,1003,21.3,2.0,1.0,21.2,21.3,21.3,,2016.0
8523997,747432,1004,0.86,2.0,1.0,0.85,0.87,0.86,,2016.0
8523996,747432,1003,23.3,2.0,1.0,23.3,23.4,23.3,,2016.0
8523995,747432,1051,0.0,2.0,1.0,0.0,0.0,0.0,,2016.0
8524013,747433,1051,0.0,2.0,1.0,0.0,0.0,0.0,,2016.0
8524014,747433,1003,25.6,2.0,1.0,25.0,26.1,25.6,,2016.0
8524015,747433,1004,1.12,2.0,1.0,1.11,1.12,1.12,,2016.0
8524031,747434,1051,0.0,8.0,1.0,0.0,0.0,0.0,,2016.0
8524032,747434,1003,26.8,8.0,1.0,25.4,28.1,26.5,,2016.0
